Material,Steel,
Geometry,Rectangular,
Width,3.502,mm
Thickness,2.49,mm
Length,50.8,mm
,,
Time,Extension,Load
(s),(mm),(N)
98.60,1.66968,2305.95
98.70,1.67147,2308.13
98.80,1.67318,2308.38
98.90,1.6748,2307.98
99.00,1.67617,2306.7
99.10,1.67779,2307.09
99.20,1.67984,2311.24
99.30,1.6818,2314.47
99.40,1.68334,2312.48
99.50,1.68479,2311.06
99.60,1.6865,2311.26
99.70,1.68829,2313.34
99.80,1.69009,2314.78
99.90,1.69162,2314.01
100.00,1.69307,2312.21
100.10,1.69504,2315.44
100.20,1.697,2318.17
100.30,1.69854,2317.34
100.40,1.70008,2316.05
100.50,1.70178,2316.09
100.60,1.70358,2318.48
100.70,1.70537,2320.34
100.80,1.70699,2319.93
100.90,1.70844,2318.66
101.00,1.71007,2318.83
101.10,1.71194,2321.45
101.20,1.71391,2325.02
101.30,1.71553,2324.34
101.40,1.71707,2323.37
101.50,1.71869,2322.78
101.60,1.72048,2324.73
101.70,1.72227,2326.19
101.80,1.72381,2326.07
101.90,1.72526,2324.35
102.00,1.72714,2326.72
102.10,1.7291,2330.11
102.20,1.73081,2330.02
102.30,1.73235,2328.7
102.40,1.73397,2328.44
102.50,1.73568,2329.93
102.60,1.73756,2332.3
102.70,1.73918,2331.69
102.80,1.74063,2330.25
102.90,1.74217,2329.5
103.00,1.74396,2331.06
103.10,1.7461,2335.08
103.20,1.7478,2335.72
103.30,1.74925,2333.58
103.40,1.75079,2332.89
103.50,1.75258,2334.1
103.60,1.75438,2336.02
103.70,1.75608,2336.88
103.80,1.75754,2335.55
103.90,1.75924,2336.16
104.00,1.76121,2339.79
104.10,1.763,2341.22
104.20,1.76454,2339.26
104.30,1.76616,2339.03
104.40,1.76787,2339.5
104.50,1.76966,2341.66
104.60,1.77137,2342.01
104.70,1.7729,2340.79
104.80,1.77436,2339.61
104.90,1.77606,2340.63
105.00,1.7782,2345.61
105.10,1.77999,2347.04
105.20,1.78153,2344.57
105.30,1.78306,2343.9
105.40,1.78469,2344.35
105.50,1.78657,2346.81
105.60,1.78827,2348.05
105.70,1.78972,2346.43
105.80,1.79143,2347.05
105.90,1.7934,2350.34
106.00,1.79519,2352.26
106.10,1.79673,2350.73
106.20,1.79835,2349.73
106.30,1.79997,2349.63
106.40,1.80185,2352.5
106.50,1.80356,2353.61
106.60,1.80509,2352.44
106.70,1.80654,2351.29
106.80,1.80817,2352.15
106.90,1.81022,2356.03
107.00,1.81218,2359.22
107.10,1.81372,2357.01
107.20,1.81525,2356.08
107.30,1.81687,2356.39
107.40,1.81867,2357.65
107.50,1.82038,2358.8
107.60,1.822,2358.67
107.70,1.82345,2357.2
107.80,1.82541,2360.58
107.90,1.82729,2363.42
108.00,1.82891,2362.85
108.10,1.83054,2361.8
108.20,1.83207,2361.61
108.30,1.83395,2363.78
108.40,1.83583,2366.56
108.50,1.83737,2365.04
108.60,1.83882,2363.31
108.70,1.84035,2362.89
108.80,1.8424,2365.83
108.90,1.84437,2369.28
109.00,1.8459,2367.64
109.10,1.84744,2365.84
109.20,1.84906,2365.37
109.30,1.85086,2366.3
109.40,1.85256,2367.96
109.50,1.85419,2368.02
109.60,1.85572,2366.87
109.70,1.8576,2369.09
109.80,1.85948,2371.95
109.90,1.8611,2371.97
110.00,1.86264,2370.53
110.10,1.86426,2369.6
110.20,1.86614,2372.71
110.30,1.86802,2375.33
110.40,1.86955,2373.94
110.50,1.87101,2372.17
110.60,1.87246,2371.25
110.70,1.87451,2374.58
110.80,1.87647,2378.48
110.90,1.87818,2378.32
111.00,1.87971,2376.04
111.10,1.88125,2375.78
111.20,1.88296,2376.14
111.30,1.88475,2377.5
111.40,1.88637,2378.15
111.50,1.88783,2376.34
111.60,1.8897,2378.08
111.70,1.89167,2381.44
111.80,1.89337,2381.32
111.90,1.89491,2379.27
112.00,1.89645,2378.79
112.10,1.89824,2380.1
112.20,1.90021,2383.91
112.30,1.90174,2383.67
112.40,1.90328,2381.89
112.50,1.90473,2381.16
112.60,1.90652,2382.71
112.70,1.90857,2387.37
112.80,1.91037,2388.97
112.90,1.9119,2386.37
113.00,1.91344,2385.81
113.10,1.91515,2386.59
113.20,1.91685,2388.02
113.30,1.91856,2388.57
113.40,1.9201,2388.25
113.50,1.92172,2388.27
113.60,1.92368,2391.56
113.70,1.92556,2393.59
113.80,1.9271,2392.17
113.90,1.92872,2391.77
114.00,1.93034,2391.73
114.10,1.93222,2394.42
114.20,1.93402,2396.01
114.30,1.93547,2393.91
114.40,1.93692,2392.7
114.50,1.93863,2393.78
114.60,1.94068,2398.28
114.70,1.94255,2400.56
114.80,1.94409,2398.11
114.90,1.94563,2397.3
115.00,1.94725,2397.61
115.10,1.94904,2399.19
115.20,1.95075,2399.9
115.30,1.95229,2399.49
115.40,1.95391,2399.9
115.50,1.95587,2402.46
115.60,1.95767,2404.44
115.70,1.95929,2403.85
115.80,1.96082,2402.73
115.90,1.96245,2402.47
116.00,1.96441,2405.93
116.10,1.9662,2407.54
116.20,1.96766,2405.51
116.30,1.96911,2404.02
116.40,1.97073,2404.07
116.50,1.97286,2408.42
116.60,1.97474,2410.92
116.70,1.97628,2409.18
116.80,1.97782,2408.02
116.90,1.97944,2408.05
117.00,1.98123,2409.37
117.10,1.98285,2410.66
117.20,1.98447,2410.66
117.30,1.98618,2410.91
117.40,1.98798,2412.78
117.50,1.98985,2415.3
117.60,1.99156,2415.06
117.70,1.9931,2413.71
117.80,1.99463,2412.94
117.90,1.99651,2415.7
118.00,1.99839,2418.27
118.10,1.99993,2416.77
118.20,2.00138,2415.3
118.30,2.00292,2414.46
118.40,2.00497,2418.77
118.50,2.00693,2422.43
118.60,2.00855,2421.3
118.70,2.01009,2419.33
118.80,2.01163,2419.36
118.90,2.01333,2420.29
119.00,2.01504,2421.47
119.10,2.01666,2421.58
119.20,2.01829,2421.63
119.30,2.02008,2422.87
119.40,2.02204,2425.9
119.50,2.02375,2426.34
119.60,2.02529,2424.74
119.70,2.02674,2423.91
119.80,2.0287,2426.2
119.90,2.03067,2429.36
120.00,2.03212,2427.93
120.10,2.03357,2426.23
120.20,2.03502,2424.76
120.30,2.03707,2428.24
120.40,2.03912,2431.77
120.50,2.04074,2431.23
120.60,2.04228,2429.13
120.70,2.04381,2429.12
120.80,2.04552,2430.11
120.90,2.04731,2431.94
121.00,2.04902,2432.93
121.10,2.05056,2432.19
121.20,2.05227,2432.26
121.30,2.05414,2434.21
121.40,2.05585,2435.24
121.50,2.05739,2434.53
121.60,2.05893,2433.56
121.70,2.0608,2435.24
121.80,2.06277,2438.77
121.90,2.0643,2437.89
122.00,2.06584,2436.59
122.10,2.06729,2434.79
122.20,2.06909,2436.75
122.30,2.07122,2441.45
122.40,2.07293,2442.24
122.50,2.07446,2439.84
122.60,2.076,2439.58
122.70,2.07771,2439.96
122.80,2.0795,2441.96
122.90,2.08121,2442.79
123.00,2.08266,2441.81
123.10,2.08437,2442.06
123.20,2.08625,2444.44
123.30,2.08813,2446.69
123.40,2.08966,2445.53
123.50,2.0912,2444.57
123.60,2.09291,2444.66
123.70,2.09487,2448.08
123.80,2.09658,2448.99
123.90,2.09803,2446.93
124.00,2.09948,2445.14
124.10,2.10119,2445.54
124.20,2.10324,2450.19
124.30,2.10512,2452.13
124.40,2.10665,2449.97
124.50,2.10828,2449.47
124.60,2.1099,2449.6
124.70,2.1116,2451.05
124.80,2.11331,2452.2
124.90,2.11493,2451.88
125.00,2.11647,2451.55
125.10,2.11835,2453.35
125.20,2.12023,2456.04
125.30,2.12185,2455.78
125.40,2.12339,2454.4
125.50,2.12501,2454.29
125.60,2.12697,2456.99
125.70,2.12877,2459.04
125.80,2.13022,2457.01
125.90,2.13167,2455.23
126.00,2.13338,2455.84
126.10,2.13534,2460.08
126.20,2.1373,2462.38
126.30,2.13893,2461.2
126.40,2.14046,2459.54
126.50,2.142,2459.46
126.60,2.14379,2460.56
126.70,2.1455,2462.12
126.80,2.14712,2461.69
126.90,2.14866,2461.12
127.00,2.15045,2462.49
127.10,2.15233,2465.23
127.20,2.15412,2465.82
127.30,2.15566,2464.63
127.40,2.1572,2463.98
127.50,2.15908,2465.75
127.60,2.16104,2468.71
127.70,2.16249,2466.68
127.80,2.16394,2465.21
127.90,2.16548,2464.57
128.00,2.16753,2468.07
128.10,2.16949,2471.27
128.20,2.17111,2470.28
128.30,2.17265,2468.69
128.40,2.17427,2468.92
128.50,2.1759,2469.42
128.60,2.17769,2471.53
128.70,2.1794,2471.76
128.80,2.18085,2470.71
128.90,2.18256,2471.45
129.00,2.18452,2474.47
129.10,2.18631,2475.82
129.20,2.18785,2474.02
129.30,2.18939,2473.44
129.40,2.19118,2474.86
129.50,2.19314,2477.5
129.60,2.19468,2476.89
129.70,2.19613,2475.28
129.80,2.19758,2474.25
129.90,2.19963,2477.36
130.00,2.20159,2481.24
130.10,2.2033,2480.88
130.20,2.20475,2478.57
130.30,2.20629,2477.8
130.40,2.20808,2479.14
130.50,2.20988,2481.14
130.60,2.2115,2481.47
130.70,2.21304,2479.58
130.80,2.21483,2480.96
130.90,2.21671,2483.84
131.00,2.2185,2485.04
131.10,2.22004,2483.41
131.20,2.22166,2482.94
131.30,2.22337,2483.82
131.40,2.22524,2485.8
131.50,2.22687,2485.58
131.60,2.22832,2484.2
131.70,2.22977,2482.97
131.80,2.23165,2485.19
131.90,2.2337,2489.25
132.00,2.23549,2490.29
132.10,2.23694,2487.61
132.20,2.23848,2485.82
132.30,2.24027,2486.87
132.40,2.24206,2488.87
132.50,2.24377,2489.76
132.60,2.24522,2488.9
132.70,2.24693,2489.11
132.80,2.24872,2491.3
132.90,2.25069,2493.47
133.00,2.25222,2492.43
133.10,2.25376,2491.42
133.20,2.25547,2491.78
133.30,2.25735,2494.11
133.40,2.25906,2495.62
133.50,2.26059,2493.99
133.60,2.26204,2492.53
133.70,2.26375,2493.17
133.80,2.2658,2497.77
133.90,2.26768,2499.49
134.00,2.26922,2497.6
134.10,2.27067,2496.13
134.20,2.27237,2496.17
134.30,2.27417,2498.76
134.40,2.27596,2500.1
134.50,2.2775,2499.06
134.60,2.27912,2498.62
134.70,2.28091,2500.66
134.80,2.28279,2503.17
134.90,2.28441,2502.45
135.00,2.28595,2501.5
135.10,2.28766,2501.63
135.20,2.28945,2503.17
135.30,2.29133,2504.61
135.40,2.29278,2503.14
135.50,2.29423,2501.35
135.60,2.29594,2501.99
135.70,2.29799,2506.38
135.80,2.29978,2508.37
135.90,2.3014,2507.2
136.00,2.30285,2505.59
136.10,2.30456,2505.67
136.20,2.30636,2507.62
136.30,2.30815,2509.18
136.40,2.30969,2508.23
136.50,2.31122,2507.41
136.60,2.3131,2509.6
136.70,2.31498,2511.88
136.80,2.3166,2512
136.90,2.31822,2510.69
137.00,2.31985,2510.48
137.10,2.32164,2512.11
137.20,2.32352,2514.42
137.30,2.32505,2513.53
137.40,2.3265,2511.89
137.50,2.32804,2511.06
137.60,2.33001,2515.36
137.70,2.33197,2517.78
137.80,2.33368,2517.25
137.90,2.33513,2515.47
138.00,2.33667,2514.63
138.10,2.33854,2516.54
138.20,2.34034,2518.23
138.30,2.34187,2517.84
138.40,2.34332,2515.73
138.50,2.34529,2518.7
138.60,2.34717,2521.16
138.70,2.34887,2521.24
138.80,2.35041,2519.99
138.90,2.35203,2519.95
139.00,2.35383,2521.31
139.10,2.35562,2522.36
139.20,2.35724,2521.3
139.30,2.35869,2520.1
139.40,2.36014,2518.91
139.50,2.36219,2522.95
139.60,2.36416,2526.26
139.70,2.36586,2526.79
139.80,2.36732,2524.59
139.90,2.36894,2523.87
140.00,2.37065,2525.33
140.10,2.37252,2527.49
140.20,2.37406,2527.14
140.30,2.37551,2525.08
140.40,2.37739,2527.11
140.50,2.37927,2530.14
140.60,2.38106,2531.4
140.70,2.3826,2529.74
140.80,2.38414,2528.84
140.90,2.38593,2530.15
141.00,2.38781,2532.78
141.10,2.38943,2532.52
141.20,2.39097,2531.22
141.30,2.39242,2530.02
141.40,2.39421,2531.7
141.50,2.39617,2535.34
141.60,2.39797,2536.56
141.70,2.3995,2535.08
141.80,2.40104,2533.84
141.90,2.40283,2535.13
142.00,2.40463,2537
142.10,2.40633,2537.14
142.20,2.4077,2535.54
142.30,2.40949,2536.02
142.40,2.41146,2539.28
142.50,2.41325,2540.86
142.60,2.41479,2539.61
142.70,2.41641,2538.62
142.80,2.41812,2539.12
142.90,2.42,2541.52
143.00,2.42162,2541.86
143.10,2.42315,2540.67
143.20,2.42461,2539.47
143.30,2.42631,2540.35
143.40,2.42836,2543.94
143.50,2.43024,2546.48
143.60,2.43178,2543.74
143.70,2.43331,2542.26
143.80,2.43494,2542.09
143.90,2.43673,2544.7
144.00,2.43852,2546.14
144.10,2.43997,2545.29
144.20,2.4416,2543.66
144.30,2.44348,2547.18
144.40,2.44535,2549.08
144.50,2.44706,2548.69
144.60,2.4486,2547.6
144.70,2.45022,2547.54
144.80,2.45201,2549.52
144.90,2.45381,2551.3
145.00,2.45534,2549.97
145.10,2.45679,2548.56
145.20,2.45842,2548.57
145.30,2.46047,2552.72
145.40,2.46243,2555.24
145.50,2.46397,2554.12
145.60,2.4655,2552.46
145.70,2.46704,2551.89
145.80,2.46892,2554.02
145.90,2.47071,2555.82
146.00,2.47225,2554.99
146.10,2.47378,2553.88
146.20,2.47566,2556.63
146.30,2.47754,2558.54
146.40,2.47925,2558.26
146.50,2.48079,2556.88
146.60,2.48232,2556.48
146.70,2.4842,2557.98
146.80,2.48608,2560.63
146.90,2.48762,2559.02
147.00,2.48907,2557.86
147.10,2.4906,2556.68
147.20,2.49257,2559.57
147.30,2.49453,2563.29
147.40,2.49624,2563.33
147.50,2.49769,2561.17
147.60,2.49931,2561.46
147.70,2.50102,2561.74
147.80,2.50281,2564
147.90,2.50444,2563.94
148.00,2.50589,2562.33
148.10,2.50777,2564.33
148.20,2.50973,2567.2
148.30,2.51144,2567.55
148.40,2.51297,2566.41
148.50,2.51451,2565.65
148.60,2.5163,2566.66
148.70,2.51827,2569.5
148.80,2.5198,2569.44
148.90,2.52134,2567.6
149.00,2.52279,2566.53
149.10,2.52459,2568.44
149.20,2.52663,2572.47
149.30,2.52843,2573.05
149.40,2.52996,2571.26
149.50,2.5315,2570.55
149.60,2.53321,2571
149.70,2.535,2573.28
149.80,2.53662,2573.19
149.90,2.53816,2572.15
150.00,2.53995,2573.08
150.10,2.54183,2575.6
150.20,2.54362,2577.14
150.30,2.54516,2575.83
150.40,2.54661,2573.85
150.50,2.54849,2575.88
150.60,2.55046,2579.03
150.70,2.55208,2578.68
150.80,2.55353,2576.57
150.90,2.55489,2575.05
151.00,2.55677,2576.64
151.10,2.55882,2581.14
151.20,2.5607,2582.66
151.30,2.56215,2580.04
151.40,2.56369,2579.56
151.50,2.56531,2579.35
151.60,2.5671,2580.93
151.70,2.5689,2581.79
151.80,2.57026,2580.14
151.90,2.57197,2579.67
152.00,2.57393,2583.54
152.10,2.57581,2585.03
152.20,2.57735,2584.35
152.30,2.57889,2583.26
152.40,2.58059,2583.13
152.50,2.58247,2586.08
152.60,2.58427,2588.08
152.70,2.58572,2585.54
152.80,2.58717,2584.1
152.90,2.58888,2584.89
153.00,2.59084,2588.24
153.10,2.5928,2591.11
153.20,2.59434,2589.81
153.30,2.59588,2588.15
153.40,2.5975,2587.69
153.50,2.59929,2589.26
153.60,2.601,2590.36
153.70,2.60254,2589.87
153.80,2.60416,2589.46
153.90,2.60604,2592.04
154.00,2.60792,2593.83
154.10,2.60954,2593.85
154.20,2.61116,2592.54
154.30,2.6127,2592.04
154.40,2.61458,2593.65
154.50,2.61645,2595.96
154.60,2.61799,2594.56
154.70,2.61936,2592.89
154.80,2.62098,2592.39
154.90,2.62303,2596.03
155.00,2.62499,2599.33
155.10,2.62653,2598.19
155.20,2.62807,2596.7
155.30,2.62969,2596.36
155.40,2.63148,2597.3
155.50,2.63319,2598.71
155.60,2.63472,2598.78
155.70,2.63635,2598.01
155.80,2.63823,2599.94
155.90,2.64002,2601.87
156.00,2.64173,2602.29
156.10,2.64335,2601.04
156.20,2.64488,2600.22
156.30,2.64676,2601.48
156.40,2.64864,2603.38
156.50,2.65018,2602.96
156.60,2.65163,2601.04
156.70,2.65317,2600.36
156.80,2.65513,2603.85
156.90,2.65718,2607.66
157.00,2.6588,2606.88
157.10,2.66034,2605.19
157.20,2.66188,2604.73
157.30,2.66358,2605.23
157.40,2.66529,2607.03
157.50,2.667,2607.53
157.60,2.66862,2607.09
157.70,2.67033,2608.01
157.80,2.67221,2610.4
157.90,2.67391,2610.98
158.00,2.67554,2609.64
158.10,2.67707,2609.2
158.20,2.67887,2609.76
158.30,2.68074,2612.81
158.40,2.68245,2613.44
158.50,2.6839,2610.86
158.60,2.68527,2609.22
158.70,2.68723,2612.15
158.80,2.68928,2616.16
158.90,2.69099,2616.12
159.00,2.69253,2614.75
159.10,2.69406,2613.18
159.20,2.69577,2613.57
159.30,2.69748,2615.48
159.40,2.6991,2615.32
159.50,2.70072,2615.25
159.60,2.70243,2616.09
159.70,2.70431,2618.14
159.80,2.7061,2619.63
159.90,2.70772,2618.45
160.00,2.70926,2617.57
160.10,2.71097,2618
160.20,2.71293,2621.22
160.30,2.71464,2621.76
160.40,2.71609,2619.61
160.50,2.71746,2617.67
160.60,2.71934,2619.29
160.70,2.72139,2623.64
160.80,2.72318,2624.54
160.90,2.72471,2622.08
161.00,2.72625,2621.09
161.10,2.72787,2621.31
161.20,2.72967,2623.4
161.30,2.73146,2624.79
161.40,2.733,2624.26
161.50,2.73462,2623.72
161.60,2.7365,2625.8
161.70,2.73829,2627.35
161.80,2.73991,2627.07
161.90,2.74136,2626.06
162.00,2.74316,2626.03
162.10,2.74512,2629.32
162.20,2.74683,2630.31
162.30,2.74836,2628.56
162.40,2.74973,2626.53
162.50,2.75144,2626.96
162.60,2.75349,2631.42
162.70,2.75537,2633.6
162.80,2.7569,2631.86
162.90,2.75844,2630.54
163.00,2.76006,2629.93
163.10,2.76185,2631.79
163.20,2.76365,2633.63
163.30,2.76518,2632.64
163.40,2.76672,2631.44
163.50,2.7686,2633.68
163.60,2.77048,2635.65
163.70,2.7721,2635.96
163.80,2.77364,2634.72
163.90,2.77526,2634.36
164.00,2.77714,2636.25
164.10,2.77902,2638.86
164.20,2.78055,2637.41
164.30,2.78192,2635.07
164.40,2.78354,2634.85
164.50,2.78559,2638.56
164.60,2.78747,2641.36
164.70,2.78909,2640.34
164.80,2.79071,2639.07
164.90,2.79225,2638.51
165.00,2.79396,2639.31
165.10,2.79575,2640.83
165.20,2.79737,2640.69
165.30,2.79899,2640.02
165.40,2.8007,2641.01
165.50,2.80258,2643.06
165.60,2.80429,2643.48
165.70,2.80591,2641.89
165.80,2.80745,2641.54
165.90,2.80924,2642.76
166.00,2.8112,2645.68
166.10,2.81274,2645.04
166.20,2.81419,2642.83
166.30,2.81573,2642.02
166.40,2.81769,2645.85
166.50,2.81966,2648.34
166.60,2.82136,2648.5
166.70,2.8229,2646.92
166.80,2.82444,2646.44
166.90,2.82615,2646.97
167.00,2.82794,2648.48
167.10,2.82956,2648.57
167.20,2.8311,2647.87
167.30,2.83281,2648.94
167.40,2.83468,2650.76
167.50,2.83648,2652.61
167.60,2.8381,2651.35
167.70,2.83972,2650.86
167.80,2.84143,2651.05
167.90,2.84331,2653.72
168.00,2.84493,2653.77
168.10,2.84647,2651.95
168.20,2.84792,2650.53
168.30,2.8498,2652.88
168.40,2.85184,2656.39
168.50,2.85355,2656.92
168.60,2.85509,2655.07
168.70,2.85663,2654.53
168.80,2.85833,2654.46
168.90,2.86013,2656.04
169.00,2.86183,2657.26
169.10,2.86337,2656.21
169.20,2.86499,2655.88
169.30,2.86687,2658.17
169.40,2.86866,2660.05
169.50,2.87029,2658.91
169.60,2.87182,2658.14
169.70,2.87353,2658.62
169.80,2.87541,2659.91
169.90,2.8772,2661.37
170.00,2.87865,2659.27
170.10,2.88011,2657.38
170.20,2.8819,2659.14
170.30,2.88395,2663.1
170.40,2.88574,2664.18
170.50,2.88728,2662.62
170.60,2.88873,2660.93
170.70,2.89044,2661.94
170.80,2.89223,2663.67
170.90,2.89402,2664.68
171.00,2.89547,2663.54
171.10,2.89718,2663.42
171.20,2.89906,2665.97
171.30,2.90094,2667.8
171.40,2.90247,2666.96
171.50,2.9041,2666.21
171.60,2.9058,2666.45
171.70,2.9076,2667.84
171.80,2.90939,2668.88
171.90,2.91084,2667.27
172.00,2.91229,2665.83
172.10,2.914,2666.65
172.20,2.91605,2670.5
172.30,2.91793,2672.55
172.40,2.91947,2671.1
172.50,2.921,2669.32
172.60,2.92262,2669.26
172.70,2.92442,2671.28
172.80,2.92621,2672.43
172.90,2.92775,2671.8
173.00,2.92937,2671.09
173.10,2.93116,2672.95
173.20,2.93304,2674.43
173.30,2.93466,2674.93
173.40,2.9362,2673.32
173.50,2.93791,2673.09
173.60,2.9397,2674.46
173.70,2.94149,2675.93
173.80,2.94312,2674.89
173.90,2.94457,2672.69
174.00,2.9461,2672.25
174.10,2.94815,2675.92
174.20,2.95003,2678.76
174.30,2.95165,2677.54
174.40,2.95319,2676.54
174.50,2.95473,2675.71
174.60,2.95652,2677.62
174.70,2.95831,2679.03
174.80,2.95994,2679.13
174.90,2.96147,2678.06
175.00,2.96326,2679.28
175.10,2.96514,2681.49
175.20,2.96685,2682.15
175.30,2.96847,2680.91
175.40,2.9701,2680.7
175.50,2.9718,2681.61
175.60,2.97368,2683.69
175.70,2.9753,2683.18
175.80,2.97675,2681.69
175.90,2.97829,2680.51
176.00,2.98026,2683.7
176.10,2.98222,2686.67
176.20,2.98384,2686.02
176.30,2.98538,2684.54
176.40,2.987,2684
176.50,2.98871,2685.19
176.60,2.9905,2686.72
176.70,2.99221,2686.81
176.80,2.99375,2685.48
176.90,2.99545,2686.48
177.00,2.99733,2688.85
177.10,2.99904,2689.64
177.20,3.00066,2688.48
177.30,3.00228,2688.05
177.40,3.00399,2688.63
177.50,3.00578,2690.55
177.60,3.00749,2690.83
177.70,3.00903,2689.7
177.80,3.01048,2688.07
177.90,3.01236,2690.36
178.00,3.01432,2693.93
178.10,3.01603,2694.07
178.20,3.01765,2692.4
178.30,3.0191,2691.47
178.40,3.0209,2692.39
178.50,3.02269,2694.01
178.60,3.0244,2694.59
178.70,3.02585,2693.39
178.80,3.02764,2693.66
178.90,3.02952,2696.67
179.00,3.03131,2697.46
179.10,3.03285,2696.37
179.20,3.03447,2695.89
179.30,3.03626,2696.51
179.40,3.03806,2698.06
179.50,3.03968,2698.07
179.60,3.04122,2697.08
179.70,3.04258,2695.07
179.80,3.04446,2697.31
179.90,3.04651,2700.94
180.00,3.04822,2702.14
180.10,3.04984,2700.72
180.20,3.05129,2698.97
180.30,3.05308,2699.28
180.40,3.05488,2701.06
180.50,3.05658,2701.97
180.60,3.05804,2700.57
180.70,3.05974,2700.09
180.80,3.06162,2703.16
180.90,3.06342,2704.77
181.00,3.06504,2703.83
181.10,3.06657,2702.79
181.20,3.06828,2702.69
181.30,3.07016,2704.61
181.40,3.07195,2706.19
181.50,3.07349,2704.9
181.60,3.07486,2703.07
181.70,3.07656,2703.95
181.80,3.07853,2706.94
181.90,3.08041,2708.82
182.00,3.08203,2707.88
182.10,3.08348,2706.49
182.20,3.08519,2706.5
182.30,3.08698,2708.27
182.40,3.08877,2709.18
182.50,3.09031,2708.47
182.60,3.09185,2707.05
182.70,3.09381,2710.13
182.80,3.0956,2711.91
182.90,3.09723,2711.37
183.00,3.09885,2710.09
183.10,3.10047,2710.04
183.20,3.10226,2711.48
183.30,3.10414,2713.3
183.40,3.10568,2712.27
183.50,3.10704,2710.34
183.60,3.10875,2710.48
183.70,3.11063,2713.29
183.80,3.11259,2716.47
183.90,3.11422,2715.83
184.00,3.11575,2714.26
184.10,3.11729,2713.02
184.20,3.11908,2714.84
184.30,3.12088,2716.07
184.40,3.1225,2716.09
184.50,3.12403,2714.41
184.60,3.12583,2716.53
184.70,3.12779,2718.66
184.80,3.12941,2719.04
184.90,3.13104,2717.69
185.00,3.13266,2717.37
185.10,3.13437,2718.25
185.20,3.13624,2720.29
185.30,3.13787,2719.69
185.40,3.13932,2718.58
185.50,3.14085,2717.65
185.60,3.14273,2719.99
185.70,3.14478,2723.34
185.80,3.1464,2723.17
185.90,3.14794,2721.42
186.00,3.14948,2720.79
186.10,3.15127,2721.35
186.20,3.15306,2723.36
186.30,3.15469,2723.53
186.40,3.15622,2721.8
186.50,3.15802,2723.3
186.60,3.15989,2725.49
186.70,3.1616,2726.11
186.80,3.16322,2724.82
186.90,3.16485,2724.32
187.00,3.16655,2724.96
187.10,3.16843,2727.28
187.20,3.17005,2727.11
187.30,3.17159,2725.57
187.40,3.17304,2724.52
187.50,3.17484,2725.79
187.60,3.17688,2729.69
187.70,3.17859,2730.74
187.80,3.18021,2728.73
187.90,3.18175,2728.3
188.00,3.18346,2728.2
188.10,3.18517,2729.57
188.20,3.18687,2730.26
188.30,3.18841,2729.53
188.40,3.19012,2729.34
188.50,3.192,2731.98
188.60,3.19379,2733.52
188.70,3.19541,2732.34
188.80,3.19703,2731.63
188.90,3.19866,2731.72
189.00,3.20053,2733.65
189.10,3.20233,2735.23
189.20,3.20378,2733.53
189.30,3.20532,2731.75
189.40,3.20694,2732.5
189.50,3.20899,2735.96
189.60,3.21078,2737.93
189.70,3.2124,2736.33
189.80,3.21394,2735.7
189.90,3.21556,2735.42
190.00,3.21735,2736.61
190.10,3.21906,2737.49
190.20,3.22068,2737.02
190.30,3.22231,2736.52
190.40,3.22418,2738.86
190.50,3.22606,2740.68
190.60,3.2276,2739.85
190.70,3.22914,2738.48
190.80,3.23084,2738.48
190.90,3.23272,2740.86
191.00,3.23452,2742.58
191.10,3.23605,2740.63
191.20,3.23742,2738.54
191.30,3.23913,2738.67
191.40,3.24109,2742.68
191.50,3.24305,2745.25
191.60,3.24459,2743.88
191.70,3.24621,2742.47
191.80,3.24775,2742.04
191.90,3.24954,2743.07
192.00,3.25125,2744.53
192.10,3.25287,2744.27
192.20,3.25441,2742.53
192.30,3.25629,2745.52
192.40,3.25817,2747.53
192.50,3.25979,2747.3
192.60,3.26141,2746.04
192.70,3.26295,2745.47
192.80,3.26483,2746.9
192.90,3.2667,2749.63
193.00,3.26824,2748.44
193.10,3.26969,2746.19
193.20,3.27131,2745.88
193.30,3.27311,2748.17
193.40,3.27516,2751.92
193.50,3.27686,2751.82
193.60,3.2784,2749.68
193.70,3.27994,2749.25
193.80,3.28165,2749.85
193.90,3.28335,2751.12
194.00,3.28506,2751.29
194.10,3.2866,2750.87
194.20,3.28839,2751.85
194.30,3.29027,2753.86
194.40,3.29198,2754.57
194.50,3.2936,2753.47
194.60,3.29522,2752.97
194.70,3.29693,2753.05
194.80,3.29881,2755.55
194.90,3.30051,2755.83
195.00,3.30188,2753.79
195.10,3.30342,2752.43
195.20,3.30529,2754.82
195.30,3.30734,2758.41
195.40,3.30905,2758.63
195.50,3.31059,2756.76
195.60,3.31213,2756.1
195.70,3.31383,2756.21
195.80,3.31554,2757.81
195.90,3.31725,2757.82
196.00,3.31878,2757.56
196.10,3.32058,2758.16
196.20,3.32237,2760.31
196.30,3.32416,2761.43
196.40,3.32579,2760.43
196.50,3.32732,2759.42
196.60,3.32912,2759.92
196.70,3.33099,2762.06
196.80,3.3327,2762.91
196.90,3.33415,2760.95
197.00,3.3356,2759.63
197.10,3.3374,2760.69
197.20,3.33953,2765.13
197.30,3.34124,2765.74
197.40,3.34278,2763.77
197.50,3.34431,2762.97
197.60,3.34594,2762.69
197.70,3.34773,2764.23
197.80,3.34944,2764.76
197.90,3.35106,2764.79
198.00,3.35268,2764.98
198.10,3.35456,2766.79
