Specimen choice input : Material,Steel,
132.59,12.13,7103.72
132.59,12.14,7071.27
132.59,12.14,7039.64
132.59,12.14,7008.94
132.59,12.14,6979.27
132.6,12.14,6950.74
132.6,12.15,6923.42
132.6,12.15,6897.43
132.6,12.16,6849.71
132.6,12.16,6808.21
132.6,12.17,6773.42
132.61,12.18,6745.81
132.61,12.19,6718.67
132.62,12.23,6747.57
132.62,12.24,6777.26
132.62,12.25,6815.43
132.62,12.26,6861.92
132.62,12.26,6888.16
132.63,12.27,6916.26
132.63,12.27,6946.09
132.63,12.27,6977.48
132.63,12.27,7010.27
132.63,12.27,7044.26
132.63,12.27,7079.26
132.63,12.28,7115.08
132.63,12.28,7151.51
132.63,12.28,7188.34
132.63,12.28,7225.39
132.64,12.27,7262.46
132.64,12.27,7299.39
132.64,12.27,7335.99
132.64,12.27,7372.13
132.64,12.27,7407.66
132.64,12.27,7442.43
132.64,12.26,7476.33
132.64,12.26,7509.22
132.64,12.26,7540.96
132.64,12.26,7571.43
132.65,12.25,7600.5
132.65,12.25,7628.07
132.65,12.24,7654.01
132.65,12.24,7700.62
132.65,12.23,7739.5
132.65,12.21,7769.88
132.66,12.2,7798.04
132.66,12.17,7761.56
132.67,12.16,7728.04
132.67,12.16,7686.15
132.67,12.16,7636.89
132.67,12.15,7609.84
132.67,12.15,7581.35
132.67,12.15,7551.57
132.67,12.15,7520.67
132.68,12.15,7488.78
132.68,12.15,7456.06
132.68,12.15,7422.65
132.68,12.15,7388.71
132.68,12.15,7354.38
132.68,12.15,7319.8
132.68,12.15,7285.12
132.68,12.15,7250.48
132.68,12.15,7216.01
132.68,12.15,7181.83
132.69,12.16,7148.07
132.69,12.16,7114.84
132.69,12.16,7082.27
132.69,12.16,7050.48
132.69,12.16,7019.57
132.69,12.16,6989.66
132.69,12.17,6960.83
132.69,12.17,6933.19
132.69,12.17,6906.82
132.69,12.18,6881.82
132.7,12.18,6836.24
132.7,12.19,6797.02
132.7,12.2,6764.66
132.7,12.2,6739.59
132.71,12.22,6712.69
132.71,12.26,6744.69
132.72,12.27,6772.86
132.72,12.28,6809.48
132.72,12.28,6854.42
132.72,12.29,6879.9
132.72,12.29,6907.28
132.72,12.29,6936.44
132.72,12.29,6967.23
132.72,12.3,6999.46
132.73,12.3,7032.98
132.73,12.3,7067.57
132.73,12.3,7103.05
132.73,12.3,7139.22
132.73,12.3,7175.86
132.73,12.3,7212.79
132.73,12.3,7249.81
132.73,12.3,7286.75
132.73,12.3,7323.44
132.73,12.3,7359.72
132.74,12.29,7395.45
132.74,12.29,7430.48
132.74,12.29,7464.7
132.74,12.29,7497.96
132.74,12.28,7530.13
132.74,12.28,7561.08
132.74,12.28,7590.7
132.74,12.27,7618.85
132.74,12.27,7645.43
132.75,12.26,7693.46
132.75,12.25,7733.93
132.75,12.24,7766.06
132.75,12.23,7797.12
132.76,12.19,7768.87
132.76,12.19,7737.24
132.76,12.18,7697.06
132.77,12.18,7649.35
132.77,12.18,7623.01
132.77,12.18,7595.18
132.77,12.18,7566.03
132.77,12.18,7535.7
132.77,12.18,7504.34
132.77,12.18,7472.11
132.77,12.18,7439.15
132.77,12.18,7405.62
132.78,12.18,7371.66
132.78,12.18,7337.42
132.78,12.18,7303.04
132.78,12.18,7268.66
132.78,12.18,7234.41
132.78,12.18,7200.42
132.78,12.18,7166.8
132.78,12.18,7133.7
132.78,12.18,7101.21
132.78,12.19,7069.47
132.79,12.19,7038.58
132.79,12.19,7008.66
132.79,12.19,6979.81
132.79,12.19,6952.11
132.79,12.2,6925.66
132.79,12.2,6900.56
132.79,12.21,6854.67
132.79,12.21,6815.03
132.8,12.22,6782.15
132.8,12.23,6756.47
132.8,12.24,6728.19
132.81,12.28,6757.51
132.81,12.29,6784.87
132.81,12.3,6820.7
132.82,12.31,6864.86
132.82,12.31,6889.97
132.82,12.31,6916.98
132.82,12.32,6945.78
132.82,12.32,6976.21
132.82,12.32,7008.1
132.82,12.32,7041.27
132.82,12.32,7075.52
132.82,12.32,7110.66
132.82,12.32,7146.49
132.83,12.32,7182.81
132.83,12.32,7219.41
132.83,12.32,7256.11
132.83,12.32,7292.73
132.83,12.32,7329.09
132.83,12.32,7365.05
132.83,12.32,7400.45
132.83,12.32,7435.16
132.83,12.31,7469.05
132.83,12.31,7501.99
132.84,12.31,7533.85
132.84,12.31,7564.51
132.84,12.3,7593.83
132.84,12.3,7621.69
132.84,12.3,7648
132.84,12.29,7695.52
132.84,12.28,7735.56
132.85,12.27,7767.33
132.85,12.25,7798.02
132.86,12.22,7770.01
132.86,12.21,7738.69
132.86,12.21,7698.91
132.86,12.21,7651.66
132.86,12.21,7625.55
132.86,12.2,7597.99
132.87,12.2,7569.1
132.87,12.2,7539.04
132.87,12.2,7507.96
132.87,12.2,7476
132.87,12.2,7443.32
132.87,12.2,7410.06
132.87,12.2,7376.37
132.87,12.2,7342.39
132.87,12.2,7308.27
132.87,12.2,7274.15
132.88,12.2,7240.15
132.88,12.21,7206.4
132.88,12.21,7173.04
132.88,12.21,7140.16
132.88,12.21,7107.91
132.88,12.21,7076.39
132.88,12.21,7045.73
132.88,12.22,7016.02
132.88,12.22,6987.38
132.88,12.22,6959.89
132.89,12.22,6933.65
132.89,12.23,6885.25
132.89,12.24,6842.84
132.89,12.24,6806.96
132.89,12.25,6778.1
132.9,12.26,6748.81
132.91,12.31,6782.58
132.91,12.32,6814.44
132.91,12.33,6854.64
132.91,12.34,6902.93
132.91,12.34,6929.93
132.91,12.34,6958.67
132.92,12.34,6989
132.92,12.34,7020.74
132.92,12.35,7053.7
132.92,12.35,7087.71
132.92,12.35,7122.55
132.92,12.35,7158.04
132.92,12.35,7193.97
132.92,12.35,7230.15
132.92,12.35,7266.38
132.92,12.35,7302.5
132.93,12.35,7338.34
132.93,12.34,7373.74
132.93,12.34,7408.58
132.93,12.34,7442.72
132.93,12.34,7476.02
132.93,12.33,7508.37
132.93,12.33,7539.62
132.93,12.33,7569.65
132.93,12.33,7598.34
132.93,12.32,7625.56
132.94,12.32,7651.21
132.94,12.31,7697.37
132.94,12.3,7736
132.94,12.29,7766.29
132.94,12.27,7794.62
132.95,12.24,7760.1
132.95,12.24,7727.37
132.96,12.23,7686.32
132.96,12.23,7637.98
132.96,12.23,7611.4
132.96,12.23,7583.4
132.96,12.23,7554.14
132.96,12.23,7523.74
132.96,12.23,7492.38
132.96,12.22,7460.19
132.97,12.22,7427.33
132.97,12.22,7393.94
132.97,12.23,7360.17
132.97,12.23,7326.17
132.97,12.23,7292.08
132.97,12.23,7258.03
132.97,12.23,7224.16
132.97,12.23,7190.58
132.97,12.23,7157.41
132.97,12.23,7124.78
132.98,12.23,7092.81
132.98,12.24,7061.61
132.98,12.24,7031.29
132.98,12.24,7001.97
132.98,12.24,6973.72
132.98,12.24,6946.66
132.98,12.25,6920.86
132.98,12.25,6873.41
132.99,12.26,6831.97
132.99,12.27,6797.09
132.99,12.27,6769.23
132.99,12.29,6741.47
133,12.33,6766.99
133,12.34,6795.63
133.01,12.35,6832.66
133.01,12.36,6877.94
133.01,12.36,6903.55
133.01,12.36,6931.02
133.01,12.37,6960.22
133.01,12.37,6990.98
133.01,12.37,7023.12
133.01,12.37,7056.47
133.01,12.37,7090.83
133.02,12.37,7126.01
133.02,12.37,7161.79
133.02,12.37,7197.98
133.02,12.37,7234.39
133.02,12.37,7270.83
133.02,12.37,7307.12
133.02,12.37,7343.09
133.02,12.37,7378.61
133.02,12.37,7413.53
133.02,12.36,7447.71
133.03,12.36,7481.03
133.03,12.36,7513.36
133.03,12.36,7544.57
133.03,12.35,7574.54
133.03,12.35,7603.14
133.03,12.35,7630.26
133.03,12.34,7655.79
133.03,12.33,7701.68
133.04,12.32,7739.99
133.04,12.31,7769.96
133.04,12.3,7797.79
133.05,12.27,7762.35
133.05,12.26,7729.59
133.05,12.26,7688.61
133.05,12.26,7640.41
133.06,12.25,7613.94
133.06,12.25,7586.07
133.06,12.25,7556.95
133.06,12.25,7526.72
133.06,12.25,7495.54
133.06,12.25,7463.54
133.06,12.25,7430.89
133.06,12.25,7397.73
133.06,12.25,7364.19
133.06,12.25,7330.43
133.07,12.25,7296.57
133.07,12.25,7262.77
133.07,12.25,7229.15
133.07,12.26,7195.82
133.07,12.26,7162.91
133.07,12.26,7130.54
133.07,12.26,7098.82
133.07,12.26,7067.88
133.07,12.26,7037.82
133.07,12.27,7008.74
133.08,12.27,6980.75
133.08,12.27,6953.94
133.08,12.27,6928.38
133.08,12.28,6881.41
133.08,12.29,6840.43
133.08,12.29,6806
133.09,12.3,6778.6
133.09,12.31,6751.5
133.1,12.36,6778.69
133.1,12.37,6807.61
133.1,12.38,6844.86
133.1,12.38,6890.28
133.1,12.39,6915.92
133.11,12.39,6943.38
133.11,12.39,6972.51
133.11,12.39,7003.17
133.11,12.39,7035.17
133.11,12.4,7068.32
133.11,12.4,7102.44
133.11,12.4,7137.32
133.11,12.4,7172.77
133.11,12.4,7208.59
133.11,12.4,7244.59
133.12,12.4,7280.58
133.12,12.39,7316.39
133.12,12.39,7351.87
133.12,12.39,7386.86
133.12,12.39,7421.22
133.12,12.39,7454.84
133.12,12.39,7487.58
133.12,12.38,7519.31
133.12,12.38,7549.91
133.12,12.38,7579.24
133.13,12.37,7607.18
133.13,12.37,7633.63
133.13,12.36,7681.6
133.13,12.35,7722.31
133.13,12.34,7754.95
133.14,12.33,7787.25
133.14,12.29,7750.94
133.15,12.29,7716.86
133.15,12.28,7674.84
133.15,12.28,7625.92
133.15,12.28,7599.21
133.15,12.28,7571.19
133.15,12.28,7542.01
133.15,12.28,7511.81
133.16,12.28,7480.75
133.16,12.28,7448.97
133.16,12.28,7416.61
133.16,12.28,7383.83
133.16,12.28,7350.76
133.16,12.28,7317.56
133.16,12.28,7284.36
133.16,12.28,7251.29
133.16,12.28,7218.47
133.16,12.28,7186.03
133.17,12.28,7154.08
133.17,12.29,7122.75
133.17,12.29,7092.15
133.17,12.29,7062.39
133.17,12.29,7033.59
133.17,12.29,7005.82
133.17,12.3,6979.2
133.17,12.3,6953.8
133.17,12.31,6907.01
133.18,12.31,6866.09
133.18,12.32,6831.57
133.18,12.33,6803.93
133.18,12.34,6776.23
133.19,12.39,6813.4
133.2,12.4,6845.65
133.2,12.4,6886.13
133.2,12.41,6934.56
133.2,12.41,6961.54
133.2,12.42,6990.2
133.2,12.42,7020.36
133.2,12.42,7051.84
133.2,12.42,7084.47
133.21,12.42,7118.05
133.21,12.42,7152.38
133.21,12.42,7187.27
133.21,12.42,7222.51
133.21,12.42,7257.92
133.21,12.42,7293.31
133.21,12.42,7328.52
133.21,12.42,7363.38
133.21,12.42,7397.76
133.21,12.41,7431.51
133.22,12.41,7464.5
133.22,12.41,7496.6
133.22,12.41,7527.69
133.22,12.4,7557.63
133.22,12.4,7586.29
133.22,12.4,7613.56
133.22,12.39,7639.33
133.22,12.38,7685.91
133.23,12.37,7725.2
133.23,12.36,7756.4
133.23,12.35,7786.51
133.24,12.32,7758.61
133.24,12.31,7727.84
133.24,12.31,7688.84
133.24,12.31,7642.58
133.25,12.3,7617.07
133.25,12.3,7590.14
133.25,12.3,7561.93
133.25,12.3,7532.61
133.25,12.3,7502.31
133.25,12.3,7471.18
133.25,12.3,7439.36
133.25,12.3,7407.01
133.25,12.3,7374.27
133.25,12.3,7341.28
133.26,12.3,7308.17
133.26,12.3,7275.09
133.26,12.31,7242.17
133.26,12.31,7209.52
133.26,12.31,7177.27
133.26,12.31,7145.54
133.26,12.31,7114.46
133.26,12.31,7084.13
133.26,12.32,7054.68
133.26,12.32,7026.2
133.27,12.32,6998.8
133.27,12.32,6972.56
133.27,12.33,6923.93
133.27,12.33,6880.98
133.27,12.34,6844.27
133.27,12.35,6814.31
133.28,12.36,6782.97
133.29,12.41,6821.76
133.29,12.42,6855.78
133.29,12.43,6898.03
133.29,12.44,6948.11
133.3,12.44,6975.84
133.3,12.44,7005.16
133.3,12.44,7035.9
133.3,12.44,7067.87
133.3,12.44,7100.9
133.3,12.45,7134.78
133.3,12.45,7169.32
133.3,12.45,7204.31
133.3,12.45,7239.56
133.3,12.45,7274.89
133.31,12.44,7310.12
133.31,12.44,7345.08
133.31,12.44,7379.63
133.31,12.44,7413.63
133.31,12.44,7446.94
133.31,12.44,7479.43
133.31,12.43,7510.98
133.31,12.43,7541.44
133.31,12.43,7570.71
133.31,12.42,7598.64
133.32,12.42,7625.14
133.32,12.41,7673.41
133.32,12.4,7714.67
133.32,12.39,7748.11
133.32,12.38,7781.99
133.33,12.34,7752.25
133.34,12.34,7719.7
133.34,12.33,7679.15
133.34,12.33,7631.61
133.34,12.33,7605.56
133.34,12.33,7578.16
133.34,12.33,7549.57
133.34,12.33,7519.93
133.34,12.33,7489.39
133.35,12.33,7458.11
133.35,12.33,7426.22
133.35,12.33,7393.86
133.35,12.33,7361.2
133.35,12.33,7328.36
133.35,12.33,7295.48
133.35,12.33,7262.7
133.35,12.33,7230.14
133.35,12.33,7197.93
133.35,12.33,7166.19
133.36,12.34,7135.05
133.36,12.34,7104.63
133.36,12.34,7075.04
133.36,12.34,7046.39
133.36,12.34,7018.77
133.36,12.35,6992.29
133.36,12.35,6967.03
133.36,12.36,6920.52
133.37,12.36,6879.89
133.37,12.37,6845.67
133.37,12.38,6818.36
133.37,12.39,6791.19
133.38,12.43,6817.29
133.38,12.44,6845.85
133.39,12.45,6882.7
133.39,12.46,6927.66
133.39,12.46,6953.01
133.39,12.46,6980.14
133.39,12.47,7008.88
133.39,12.47,7039.06
133.39,12.47,7070.52
133.39,12.47,7103.06
133.39,12.47,7136.49
133.4,12.47,7170.61
133.4,12.47,7205.23
133.4,12.47,7240.14
133.4,12.47,7275.17
133.4,12.47,7310.13
133.4,12.47,7344.86
133.4,12.47,7379.21
133.4,12.47,7413.03
133.4,12.46,7446.19
133.4,12.46,7478.57
133.41,12.46,7510.04
133.41,12.46,7540.45
133.41,12.45,7569.7
133.41,12.45,7597.65
133.41,12.45,7624.19
133.41,12.44,7649.21
133.41,12.43,7694.29
133.41,12.42,7732.05
133.42,12.41,7761.71
133.42,12.4,7789.53
133.43,12.37,7756.31
133.43,12.36,7724.58
133.43,12.36,7684.84
133.43,12.36,7638.09
133.43,12.36,7612.42
133.44,12.36,7585.41
133.44,12.35,7557.19
133.44,12.35,7527.92
133.44,12.35,7497.74
133.44,12.35,7466.8
133.44,12.35,7435.24
133.44,12.35,7403.21
133.44,12.35,7370.84
133.44,12.35,7338.29
133.44,12.36,7305.68
133.45,12.36,7273.15
133.45,12.36,7240.82
133.45,12.36,7208.82
133.45,12.36,7177.26
133.45,12.36,7146.28
133.45,12.36,7115.98
133.45,12.37,7086.48
133.45,12.37,7057.89
133.45,12.37,7030.31
133.45,12.37,7003.82
133.46,12.38,6978.54
133.46,12.38,6931.9
133.46,12.39,6891.01
133.46,12.39,6856.45
133.46,12.4,6828.69
133.47,12.41,6800.7
133.48,12.46,6836.46
133.48,12.47,6868.39
133.48,12.48,6908.53
133.48,12.49,6956.53
133.48,12.49,6983.24
133.48,12.49,7011.58
133.49,12.49,7041.37
133.49,12.49,7072.43
133.49,12.49,7104.58
133.49,12.5,7137.63
133.49,12.5,7171.37
133.49,12.5,7205.61
133.49,12.5,7240.16
133.49,12.5,7274.83
133.49,12.49,7309.44
133.49,12.49,7343.82
133.5,12.49,7377.84
133.5,12.49,7411.34
133.5,12.49,7444.2
133.5,12.49,7476.28
133.5,12.48,7507.45
133.5,12.48,7537.6
133.5,12.48,7566.58
133.5,12.47,7594.27
133.5,12.47,7620.57
133.51,12.46,7668.54
133.51,12.45,7709.63
133.51,12.44,7743.04
133.51,12.43,7768.04
133.52,12.39,7735.79
133.52,12.39,7700.29
133.53,12.39,7657.41
133.53,12.38,7608.18
133.53,12.38,7581.53
133.53,12.38,7553.71
133.53,12.38,7524.86
133.53,12.38,7495.14
133.53,12.38,7464.69
133.53,12.38,7433.65
133.54,12.38,7402.16
133.54,12.38,7370.38
133.54,12.38,7338.43
133.54,12.38,7306.45
133.54,12.38,7274.57
133.54,12.38,7242.91
133.54,12.39,7211.6
133.54,12.39,7180.75
133.54,12.39,7150.49
133.54,12.39,7120.93
133.55,12.39,7092.19
133.55,12.4,7064.37
133.55,12.4,7037.56
133.55,12.4,7011.88
133.55,12.41,6964.22
133.55,12.41,6922.06
133.55,12.42,6885.97
133.56,12.43,6856.47
133.56,12.44,6825.48
133.57,12.49,6862
133.57,12.5,6895.09
133.57,12.51,6936.25
133.58,12.51,6985.03
133.58,12.51,7012
133.58,12.52,7040.49
133.58,12.52,7070.32
133.58,12.52,7101.32
133.58,12.52,7133.28
133.58,12.52,7166.03
133.58,12.52,7199.36
133.58,12.52,7233.08
133.59,12.52,7267.01
133.59,12.52,7300.97
133.59,12.52,7334.79
133.59,12.52,7368.32
133.59,12.51,7401.41
133.59,12.51,7433.94
133.59,12.51,7465.76
133.59,12.51,7496.75
133.59,12.5,7526.77
133.59,12.5,7555.69
133.6,12.5,7583.39
133.6,12.49,7609.75
133.6,12.49,7657.99
133.6,12.48,7699.55
133.6,12.47,7733.58
133.6,12.46,7759.34
133.62,12.42,7732.29
133.62,12.41,7697.79
133.62,12.41,7655.9
133.62,12.41,7607.64
133.62,12.41,7581.46
133.62,12.41,7554.11
133.62,12.41,7525.72
133.63,12.41,7496.45
133.63,12.41,7466.45
133.63,12.41,7435.86
133.63,12.41,7404.81
133.63,12.41,7373.45
133.63,12.41,7341.93
133.63,12.41,7310.36
133.63,12.41,7278.89
133.63,12.41,7247.62
133.63,12.41,7216.69
133.64,12.41,7186.21
133.64,12.41,7156.31
133.64,12.42,7127.09
133.64,12.42,7098.67
133.64,12.42,7071.15
133.64,12.42,7044.64
133.64,12.43,7019.21
133.64,12.43,6972
133.65,12.44,6930.19
133.65,12.44,6894.34
133.65,12.45,6864.97
133.65,12.46,6834.01
133.66,12.51,6869.2
133.67,12.52,6901.91
133.67,12.53,6942.69
133.67,12.54,6991.08
133.67,12.54,7017.85
133.67,12.54,7046.14
133.67,12.54,7075.77
133.67,12.54,7106.56
133.67,12.54,7138.32
133.68,12.54,7170.86
133.68,12.54,7203.99
133.68,12.54,7237.5
133.68,12.54,7271.22
133.68,12.54,7304.95
133.68,12.54,7338.55
133.68,12.54,7371.85
133.68,12.54,7404.7
133.68,12.54,7436.98
133.68,12.53,7468.55
133.69,12.53,7499.28
133.69,12.53,7529.04
133.69,12.53,7557.7
133.69,12.52,7585.13
133.69,12.52,7611.22
133.69,12.51,7658.94
133.69,12.5,7699.99
133.7,12.49,7733.53
133.7,12.48,7758.82
133.71,12.44,7730.68
133.71,12.44,7696.43
133.71,12.44,7654.95
133.71,12.43,7607.25
133.72,12.43,7581.4
133.72,12.43,7554.42
133.72,12.43,7526.43
133.72,12.43,7497.59
133.72,12.43,7468.05
133.72,12.43,7437.94
133.72,12.43,7407.4
133.72,12.43,7376.58
133.72,12.43,7345.62
133.72,12.43,7314.63
133.73,12.44,7283.76
133.73,12.44,7253.12
133.73,12.44,7222.83
133.73,12.44,7193.03
133.73,12.44,7163.83
133.73,12.44,7135.34
133.73,12.45,7107.67
133.73,12.45,7080.94
133.73,12.45,7055.22
133.74,12.46,7007.24
133.74,12.46,6964.41
133.74,12.47,6927.36
133.74,12.47,6896.62
133.74,12.49,6863.41
133.76,12.54,6889.21
133.76,12.55,6920.1
133.76,12.55,6959.03
133.76,12.56,7005.57
133.76,12.56,7031.42
133.76,12.56,7058.8
133.76,12.56,7087.52
133.77,12.57,7117.42
133.77,12.57,7148.31
133.77,12.57,7179.99
133.77,12.57,7212.27
133.77,12.57,7244.96
133.77,12.57,7277.88
133.77,12.57,7310.83
133.77,12.56,7343.67
133.77,12.56,7376.24
133.77,12.56,7408.39
133.78,12.56,7439.99
133.78,12.56,7470.9
133.78,12.55,7501
133.78,12.55,7530.16
133.78,12.55,7558.25
133.78,12.55,7585.15
133.78,12.54,7610.75
133.78,12.53,7657.59
133.79,12.52,7697.91
133.79,12.51,7730.85
133.79,12.5,7764.76
133.8,12.47,7726.12
133.8,12.46,7691.81
133.8,12.46,7650.34
133.81,12.46,7602.71
133.81,12.46,7576.92
133.81,12.46,7550.01
133.81,12.46,7522.11
133.81,12.46,7493.37
133.81,12.46,7463.93
133.81,12.46,7433.95
133.81,12.46,7403.54
133.81,12.46,7372.87
133.82,12.46,7342.06
133.82,12.46,7311.24
133.82,12.46,7280.54
133.82,12.46,7250.09
133.82,12.46,7220.01
133.82,12.46,7190.43
133.82,12.47,7161.46
133.82,12.47,7133.22
133.82,12.47,7105.82
133.82,12.47,7079.35
133.83,12.47,7053.91
133.83,12.48,7006.51
133.83,12.49,6964.29
133.83,12.49,6927.88
133.83,12.5,6897.8
133.84,12.51,6865.54
133.85,12.56,6894.52
133.85,12.57,6925.95
133.85,12.58,6965.39
133.85,12.58,7012.39
133.85,12.59,7038.44
133.86,12.59,7065.98
133.86,12.59,7094.84
133.86,12.59,7124.85
133.86,12.59,7155.82
133.86,12.59,7187.56
133.86,12.59,7219.87
133.86,12.59,7252.55
133.86,12.59,7285.43
133.86,12.59,7318.33
133.86,12.59,7351.08
133.87,12.59,7383.53
133.87,12.59,7415.54
133.87,12.58,7446.98
133.87,12.58,7477.71
133.87,12.58,7507.6
133.87,12.58,7536.52
133.87,12.57,7564.35
133.87,12.57,7590.96
133.87,12.57,7616.23
133.88,12.56,7662.32
133.88,12.55,7701.76
133.88,12.54,7733.71
133.88,12.52,7765.98
133.89,12.49,7736.33
133.89,12.49,7705
133.9,12.48,7666.15
133.9,12.48,7620.8
133.9,12.48,7570
133.9,12.48,7542.9
133.9,12.48,7514.87
133.9,12.48,7486.04
133.9,12.48,7456.55
133.9,12.48,7426.55
133.91,12.48,7396.18
133.91,12.48,7365.57
133.91,12.48,7334.85
133.91,12.48,7304.17
133.91,12.48,7273.63
133.91,12.49,7243.37
133.91,12.49,7213.5
133.91,12.49,7184.14
133.91,12.49,7155.42
133.91,12.49,7127.44
133.92,12.49,7100.31
133.92,12.5,7074.13
133.92,12.5,7049
133.92,12.5,7002.24
133.92,12.51,6960.72
133.92,12.52,6925.02
133.93,12.52,6895.68
133.93,12.54,6864.59
133.94,12.59,6898.35
133.94,12.6,6930.73
133.94,12.6,6971.09
133.95,12.61,7018.92
133.95,12.61,7045.33
133.95,12.61,7073.19
133.95,12.61,7102.33
133.95,12.62,7132.56
133.95,12.62,7163.69
133.95,12.62,7195.53
133.95,12.62,7227.89
133.95,12.62,7260.57
133.95,12.62,7293.4
133.96,12.61,7326.2
133.96,12.61,7358.81
133.96,12.61,7391.08
133.96,12.61,7422.87
133.96,12.61,7454.05
133.96,12.61,7484.5
133.96,12.6,7514.08
133.96,12.6,7542.66
133.96,12.6,7570.11
133.96,12.59,7596.31
133.97,12.59,7644.53
133.97,12.58,7686.43
133.97,12.57,7721.18
133.97,12.56,7747.99
133.98,12.54,7775.13
133.98,12.52,7744.93
133.98,12.52,7717.02
133.99,12.51,7681.31
133.99,12.51,7638.78
133.99,12.51,7590.44
133.99,12.51,7564.43
133.99,12.51,7537.39
133.99,12.51,7509.46
133.99,12.51,7480.78
134,12.51,7451.49
134,12.51,7421.74
134,12.51,7391.66
134,12.51,7361.39
134,12.51,7331.06
134,12.51,7300.8
134,12.51,7270.73
134,12.51,7240.98
134,12.51,7211.67
134,12.52,7182.91
134.01,12.52,7154.83
134.01,12.52,7127.53
134.01,12.52,7101.11
134.01,12.52,7075.68
134.01,12.53,7028.16
134.01,12.54,6985.68
134.01,12.54,6948.87
134.02,12.55,6918.28
134.02,12.56,6885.07
134.03,12.62,6923.29
134.03,12.62,6957.65
134.04,12.63,6999.82
134.04,12.63,7049.1
134.04,12.64,7076.05
134.04,12.64,7104.32
134.04,12.64,7133.73
134.04,12.64,7164.09
134.04,12.64,7195.21
134.04,12.64,7226.9
134.04,12.64,7258.98
134.05,12.64,7291.24
134.05,12.64,7323.53
134.05,12.64,7355.68
134.05,12.64,7387.54
134.05,12.63,7418.97
134.05,12.63,7449.85
134.05,12.63,7480.04
134.05,12.63,7509.42
134.05,12.62,7537.85
134.05,12.62,7565.2
134.06,12.62,7591.36
134.06,12.61,7639.64
134.06,12.6,7681.8
134.06,12.59,7716.98
134.06,12.58,7744.4
134.07,12.56,7773.11
134.07,12.54,7745.51
134.08,12.54,7718.38
134.08,12.54,7683.38
134.08,12.53,7641.46
134.08,12.53,7593.61
134.08,12.53,7567.81
134.08,12.53,7540.94
134.08,12.53,7513.15
134.09,12.53,7484.58
134.09,12.53,7455.37
134.09,12.53,7425.66
134.09,12.53,7395.6
134.09,12.53,7365.32
134.09,12.53,7334.96
134.09,12.53,7304.64
134.09,12.53,7274.49
134.09,12.54,7244.64
134.09,12.54,7215.19
134.1,12.54,7186.28
134.1,12.54,7158.02
134.1,12.54,7130.52
134.1,12.55,7103.89
134.1,12.55,7078.22
134.1,12.55,7030.16
134.1,12.56,6987.04
134.11,12.57,6949.51
134.11,12.57,6918.11
134.11,12.58,6883.54
134.12,12.64,6915.43
134.12,12.65,6948.71
134.13,12.65,6989.86
134.13,12.66,7038.3
134.13,12.66,7064.94
134.13,12.66,7092.96
134.13,12.66,7122.18
134.13,12.67,7152.42
134.13,12.67,7183.49
134.13,12.67,7215.2
134.14,12.67,7247.36
134.14,12.67,7279.78
134.14,12.67,7312.27
134.14,12.66,7344.69
134.14,12.66,7376.85
134.14,12.66,7408.63
134.14,12.66,7439.89
134.14,12.66,7470.5
134.14,12.66,7500.34
134.14,12.65,7529.27
134.15,12.65,7557.16
134.15,12.65,7583.91
134.15,12.64,7609.38
134.15,12.63,7656.08
134.15,12.63,7696.41
134.15,12.62,7729.55
134.16,12.61,7754.74
134.17,12.57,7715.44
134.17,12.56,7679.03
134.17,12.56,7636.07
134.17,12.56,7587.56
134.17,12.56,7561.58
134.18,12.56,7534.62
134.18,12.56,7506.84
134.18,12.56,7478.38
134.18,12.56,7449.38
134.18,12.56,7419.96
134.18,12.56,7390.28
134.18,12.56,7360.46
134.18,12.56,7330.64
134.18,12.56,7300.93
134.18,12.56,7271.46
134.19,12.57,7242.36
134.19,12.57,7213.74
134.19,12.57,7185.73
134.19,12.57,7158.43
134.19,12.57,7131.95
134.19,12.58,7106.4
134.19,12.58,7058.45
134.19,12.59,7015.31
134.2,12.59,6977.62
134.2,12.6,6945.96
134.2,12.61,6920.82
134.2,12.62,6891.75
134.21,12.66,6926.1
134.21,12.67,6954.7
134.22,12.68,6991.24
134.22,12.68,7035.32
134.22,12.69,7086.03
134.22,12.69,7113.48
134.22,12.69,7142.08
134.22,12.69,7171.65
134.22,12.69,7202.01
134.23,12.69,7232.95
134.23,12.69,7264.3
134.23,12.69,7295.87
134.23,12.69,7327.48
134.23,12.69,7358.98
134.23,12.69,7390.21
134.23,12.68,7421.03
134.23,12.68,7451.31
134.23,12.68,7480.92
134.23,12.68,7509.73
134.24,12.68,7537.61
134.24,12.67,7564.44
134.24,12.67,7590.09
134.24,12.66,7637.41
134.24,12.65,7678.69
134.24,12.64,7713.1
134.25,12.63,7739.86
134.25,12.62,7767.58
134.26,12.6,7739.74
134.26,12.59,7712.94
134.26,12.59,7678.5
134.26,12.59,7637.33
134.26,12.58,7590.45
134.26,12.58,7565.2
134.27,12.58,7538.94
134.27,12.58,7511.8
134.27,12.58,7483.94
134.27,12.58,7455.48
134.27,12.58,7426.56
134.27,12.58,7397.33
134.27,12.59,7367.91
134.27,12.59,7338.43
134.27,12.59,7309.02
134.27,12.59,7279.81
134.28,12.59,7250.92
134.28,12.59,7222.46
134.28,12.59,7194.55
134.28,12.6,7167.31
134.28,12.6,7140.85
134.28,12.6,7115.28
134.28,12.61,7067.17
134.28,12.61,7023.74
134.29,12.62,6985.66
