Specimen choice input : Material,Steel,
Specimen properties : Geometry,Rectangular,
Width,5.59024,mm
Thickness,5.59024,mm
,,
Time,Extension,Load
(s),(mm),(N)
448.5,1.24,5920.28
448.6,1.24,5921.65
448.7,1.24,5923.12
448.8,1.24,5924.14
448.9,1.24,5925.71
449,1.24,5927.08
449.1,1.24,5928.22
449.2,1.24,5929.79
449.3,1.24,5930.87
449.4,1.24,5932.17
449.5,1.24,5933.66
449.6,1.24,5934.94
449.7,1.24,5936.19
449.8,1.24,5937.63
449.9,1.24,5938.68
450,1.24,5940.4
450.1,1.24,5941.45
450.2,1.24,5942.85
450.3,1.24,5944.19
450.4,1.24,5945.49
450.5,1.24,5946.66
450.6,1.24,5948.19
450.7,1.24,5949.4
450.8,1.24,5950.82
450.9,1.24,5951.99
451,1.24,5953.16
451.1,1.25,5954.83
451.2,1.25,5955.78
451.3,1.25,5957.15
451.4,1.25,5958.64
451.5,1.25,5959.86
451.6,1.25,5961.31
451.7,1.25,5962.65
451.8,1.25,5963.83
451.9,1.25,5965.26
452,1.25,5966.52
452.1,1.25,5967.96
452.2,1.25,5969.15
452.3,1.25,5970.35
452.4,1.25,5971.82
452.5,1.25,5972.97
452.6,1.25,5974.6
452.7,1.25,5975.84
452.8,1.25,5977.02
452.9,1.25,5978.42
453,1.25,5979.9
453.1,1.25,5980.77
453.2,1.25,5982.57
453.3,1.25,5983.49
453.4,1.25,5985.05
453.5,1.25,5986.42
453.6,1.25,5987.44
453.7,1.25,5989.05
453.8,1.25,5990.4
453.9,1.25,5991.41
454,1.25,5992.87
454.1,1.25,5994.11
454.2,1.25,5995.41
454.3,1.25,5997.03
454.4,1.25,5997.93
454.5,1.25,5999.54
454.6,1.25,6000.81
454.7,1.25,6002.03
454.8,1.26,6003.59
454.9,1.26,6004.63
455,1.26,6006.02
455.1,1.26,6007.56
455.2,1.26,6008.49
455.3,1.26,6009.98
455.4,1.26,6011.42
455.5,1.26,6012.43
455.6,1.26,6014.1
455.7,1.26,6015.13
455.8,1.26,6016.65
455.9,1.26,6018.07
456,1.26,6019.15
456.1,1.26,6020.75
456.2,1.26,6022.02
456.3,1.26,6023.15
456.4,1.26,6024.6
456.5,1.26,6025.73
456.6,1.26,6027.12
456.7,1.26,6028.51
456.8,1.26,6029.56
456.9,1.26,6031.36
457,1.26,6032.4
457.1,1.26,6033.63
457.2,1.26,6035.19
457.3,1.26,6036.28
457.4,1.26,6037.64
457.5,1.26,6038.97
457.6,1.26,6040.2
457.7,1.26,6041.72
457.8,1.26,6042.91
457.9,1.26,6044.18
458,1.26,6045.61
458.1,1.26,6046.77
458.2,1.26,6048.28
458.3,1.27,6049.59
458.4,1.27,6050.75
458.5,1.27,6052.16
458.6,1.27,6053.59
458.7,1.27,6054.7
458.8,1.27,6056.3
458.9,1.27,6057.36
459,1.27,6058.72
459.1,1.27,6060.25
459.2,1.27,6061.21
459.3,1.27,6062.9
459.4,1.27,6064.02
459.5,1.27,6065.07
459.6,1.27,6066.71
459.7,1.27,6067.79
459.8,1.27,6069.28
459.9,1.27,6070.75
460,1.27,6071.7
460.1,1.27,6073.31
460.2,1.27,6074.54
460.3,1.27,6075.67
460.4,1.27,6077.27
460.5,1.27,6078.34
460.6,1.27,6079.77
460.7,1.27,6081.24
460.8,1.27,6082.31
460.9,1.27,6083.86
461,1.27,6085.16
461.1,1.27,6086.13
461.2,1.27,6087.98
461.3,1.27,6088.87
461.4,1.27,6090.5
461.5,1.27,6091.77
461.6,1.27,6092.78
461.7,1.27,6094.42
461.8,1.28,6095.71
461.9,1.28,6096.77
462,1.28,6098.46
462.1,1.28,6099.58
462.2,1.28,6100.74
462.3,1.28,6102.32
462.4,1.28,6103.38
462.5,1.28,6104.82
462.6,1.28,6106.24
462.7,1.28,6107.24
462.8,1.28,6108.7
462.9,1.28,6110.12
463,1.28,6111.26
463.1,1.28,6112.79
463.2,1.28,6114.16
463.3,1.28,6115.19
463.4,1.28,6116.79
463.5,1.28,6117.94
463.6,1.28,6119.29
463.7,1.28,6120.82
463.8,1.28,6121.89
463.9,1.28,6123.35
464,1.28,6124.78
464.1,1.28,6125.77
464.2,1.28,6127.39
464.3,1.28,6128.47
464.4,1.28,6129.9
464.5,1.28,6131.34
464.6,1.28,6132.35
464.7,1.28,6133.89
464.8,1.28,6135.17
464.9,1.28,6136.28
465,1.28,6137.91
465.1,1.28,6139.14
465.2,1.28,6140.29
465.3,1.29,6141.9
465.4,1.29,6142.85
465.5,1.29,6144.32
465.6,1.29,6145.78
465.7,1.29,6146.73
465.8,1.29,6148.42
465.9,1.29,6149.83
466,1.29,6150.81
466.1,1.29,6152.46
466.2,1.29,6153.47
466.3,1.29,6154.78
466.4,1.29,6156.45
466.5,1.29,6157.44
466.6,1.29,6158.85
466.7,1.29,6160.23
466.8,1.29,6161.45
466.9,1.29,6162.88
467,1.29,6164.1
467.1,1.29,6165.48
467.2,1.29,6166.88
467.3,1.29,6168.07
467.4,1.29,6169.5
467.5,1.29,6170.89
467.6,1.29,6171.97
467.7,1.29,6173.49
467.8,1.29,6174.8
467.9,1.29,6175.88
468,1.29,6177.37
468.1,1.29,6178.55
468.2,1.29,6179.74
468.3,1.29,6181.31
468.4,1.29,6182.44
468.5,1.29,6183.91
468.6,1.29,6185.29
468.7,1.29,6186.41
468.8,1.29,6187.98
468.9,1.3,6189.04
469,1.3,6190.42
469.1,1.3,6191.82
469.2,1.3,6192.94
469.3,1.3,6194.53
469.4,1.3,6195.75
469.5,1.3,6196.75
469.6,1.3,6198.6
469.7,1.3,6199.58
469.8,1.3,6201
469.9,1.3,6202.43
470,1.3,6203.44
470.1,1.3,6205.15
470.2,1.3,6206.24
470.3,1.3,6207.52
470.4,1.3,6208.99
470.5,1.3,6210.17
470.6,1.3,6211.52
470.7,1.3,6213.05
470.8,1.3,6214.06
470.9,1.3,6215.69
471,1.3,6216.94
471.1,1.3,6217.88
471.2,1.3,6219.56
471.3,1.3,6220.8
471.4,1.3,6221.84
471.5,1.3,6223.7
471.6,1.3,6224.56
471.7,1.3,6225.95
471.8,1.3,6227.4
471.9,1.3,6228.45
472,1.3,6230
472.1,1.3,6231.3
472.2,1.3,6232.43
472.3,1.3,6234.14
472.4,1.31,6235.15
472.5,1.31,6236.49
472.6,1.31,6238.08
472.7,1.31,6239.04
472.8,1.31,6240.36
472.9,1.31,6242.09
473,1.31,6242.99
473.1,1.31,6244.48
473.2,1.31,6246.03
473.3,1.31,6246.9
473.4,1.31,6248.48
473.5,1.31,6249.67
473.6,1.31,6251.11
473.7,1.31,6252.44
473.8,1.31,6253.58
473.9,1.31,6255.17
474,1.31,6256.44
474.1,1.31,6257.6
474.2,1.31,6259.03
474.3,1.31,6260.17
474.4,1.31,6261.3
474.5,1.31,6263.12
474.6,1.31,6264.07
474.7,1.31,6265.47
474.8,1.31,6267.02
474.9,1.31,6267.94
475,1.31,6269.37
475.1,1.31,6270.86
475.2,1.31,6271.88
475.3,1.31,6273.54
475.4,1.31,6274.74
475.5,1.31,6276.04
475.6,1.31,6277.73
475.7,1.31,6278.61
475.8,1.31,6280.2
475.9,1.31,6281.44
476,1.32,6282.48
476.1,1.32,6284.27
476.2,1.32,6285.45
476.3,1.32,6286.57
476.4,1.32,6288.15
476.5,1.32,6289.08
476.6,1.32,6290.64
476.7,1.32,6291.93
476.8,1.32,6293.11
476.9,1.32,6294.59
477,1.32,6295.8
477.1,1.32,6296.92
477.2,1.32,6298.55
477.3,1.32,6299.82
477.4,1.32,6301.07
477.5,1.32,6302.62
477.6,1.32,6303.53
477.7,1.32,6305.13
477.8,1.32,6306.51
477.9,1.32,6307.51
478,1.32,6309.26
478.1,1.32,6310.42
478.2,1.32,6311.64
478.3,1.32,6313.03
478.4,1.32,6314.27
478.5,1.32,6315.72
478.6,1.32,6316.99
478.7,1.32,6317.97
478.8,1.32,6319.69
478.9,1.32,6320.75
479,1.32,6322.21
479.1,1.32,6323.8
479.2,1.32,6324.79
479.3,1.32,6326.18
479.4,1.32,6327.64
479.5,1.33,6328.54
479.6,1.33,6330.32
479.7,1.33,6331.19
479.8,1.33,6332.77
479.9,1.33,6334.06
480,1.33,6335.3
480.1,1.33,6336.56
480.2,1.33,6338.21
480.3,1.33,6339.02
480.4,1.33,6340.9
480.5,1.33,6341.84
480.6,1.33,6343.16
480.7,1.33,6344.61
480.8,1.33,6345.93
480.9,1.33,6347.09
481,1.33,6348.63
481.1,1.33,6349.8
481.2,1.33,6351.21
481.3,1.33,6352.54
481.4,1.33,6353.66
481.5,1.33,6355.3
481.6,1.33,6356.4
481.7,1.33,6357.77
481.8,1.33,6359.48
481.9,1.33,6360.19
482,1.33,6361.76
482.1,1.33,6363.11
482.2,1.33,6364.23
482.3,1.33,6365.85
482.4,1.33,6366.97
482.5,1.33,6368.29
482.6,1.33,6369.86
482.7,1.33,6370.58
482.8,1.33,6372.3
482.9,1.33,6373.54
483,1.34,6374.76
483.1,1.34,6376.1
483.2,1.34,6377.37
483.3,1.34,6378.62
483.4,1.34,6380.22
483.5,1.34,6381.29
483.6,1.34,6382.77
483.7,1.34,6384.19
483.8,1.34,6385.24
483.9,1.34,6386.84
484,1.34,6388.05
484.1,1.34,6389.34
484.2,1.34,6390.88
484.3,1.34,6391.98
484.4,1.34,6393.27
484.5,1.34,6394.81
484.6,1.34,6395.72
484.7,1.34,6397.37
484.8,1.34,6398.74
484.9,1.34,6399.91
485,1.34,6401.3
485.1,1.34,6402.49
485.2,1.34,6403.86
485.3,1.34,6405.23
485.4,1.34,6406.42
485.5,1.34,6407.71
485.6,1.34,6409.42
485.7,1.34,6410.18
485.8,1.34,6412
485.9,1.34,6413.04
486,1.34,6414.25
486.1,1.34,6416.05
486.2,1.34,6416.81
486.3,1.34,6418.48
486.4,1.34,6419.72
486.5,1.35,6420.96
486.6,1.35,6422.37
486.7,1.35,6423.68
486.8,1.35,6424.75
486.9,1.35,6426.58
487,1.35,6427.46
487.1,1.35,6428.82
487.2,1.35,6430.35
487.3,1.35,6431.4
487.4,1.35,6432.89
487.5,1.35,6434.17
487.6,1.35,6435.57
487.7,1.35,6436.95
487.8,1.35,6438.2
487.9,1.35,6439.4
488,1.35,6440.94
488.1,1.35,6441.89
488.2,1.35,6443.38
488.3,1.35,6444.64
488.4,1.35,6445.96
488.5,1.35,6447.3
488.6,1.35,6448.69
488.7,1.35,6449.83
488.8,1.35,6451.62
488.9,1.35,6452.34
489,1.35,6453.83
489.1,1.35,6455.23
489.2,1.35,6456.38
489.3,1.35,6457.89
489.4,1.35,6459.34
489.5,1.35,6460.24
489.6,1.35,6461.92
489.7,1.35,6463.12
489.8,1.35,6464.43
489.9,1.35,6466.07
490,1.36,6466.94
490.1,1.36,6468.5
490.2,1.36,6469.79
490.3,1.36,6470.94
490.4,1.36,6472.58
490.5,1.36,6473.73
490.6,1.36,6474.96
490.7,1.36,6476.44
490.8,1.36,6477.59
490.9,1.36,6479.01
491,1.36,6480.35
491.1,1.36,6481.39
491.2,1.36,6483.03
491.3,1.36,6484.04
491.4,1.36,6485.6
491.5,1.36,6486.86
491.6,1.36,6488.03
491.7,1.36,6489.43
491.8,1.36,6490.98
491.9,1.36,6491.94
492,1.36,6493.41
492.1,1.36,6494.61
492.2,1.36,6496.04
492.3,1.36,6497.34
492.4,1.36,6498.59
492.5,1.36,6499.91
492.6,1.36,6501.57
492.7,1.36,6502.45
492.8,1.36,6503.96
492.9,1.36,6505.24
493,1.36,6506.66
493.1,1.36,6508
493.2,1.36,6509
493.3,1.36,6510.6
493.4,1.36,6511.94
493.5,1.37,6513.08
493.6,1.37,6514.89
493.7,1.37,6515.75
493.8,1.37,6517.02
493.9,1.37,6518.64
494,1.37,6519.71
494.1,1.37,6521.14
494.2,1.37,6522.45
494.3,1.37,6523.42
494.4,1.37,6525.09
494.5,1.37,6526.4
494.6,1.37,6527.48
494.7,1.37,6529.06
494.8,1.37,6530.15
494.9,1.37,6531.55
495,1.37,6532.95
495.1,1.37,6534.18
495.2,1.37,6535.72
495.3,1.37,6536.75
495.4,1.37,6538.13
495.5,1.37,6539.65
495.6,1.37,6540.77
495.7,1.37,6542.24
495.8,1.37,6543.73
495.9,1.37,6544.49
496,1.37,6546.41
496.1,1.37,6547.28
496.2,1.37,6548.63
496.3,1.37,6550.33
496.4,1.37,6551.26
496.5,1.37,6552.71
496.6,1.37,6554.1
496.7,1.37,6555.21
496.8,1.37,6556.79
496.9,1.37,6557.98
497,1.37,6559.38
497.1,1.38,6560.68
497.2,1.38,6561.77
497.3,1.38,6563.22
497.4,1.38,6564.87
497.5,1.38,6565.66
497.6,1.38,6567.29
497.7,1.38,6568.48
497.8,1.38,6569.71
497.9,1.38,6571.3
498,1.38,6572.26
498.1,1.38,6573.86
498.2,1.38,6575.22
498.3,1.38,6576.07
498.4,1.38,6577.83
498.5,1.38,6579.22
498.6,1.38,6580.27
498.7,1.38,6581.77
498.8,1.38,6583.01
498.9,1.38,6584.28
499,1.38,6585.84
499.1,1.38,6586.85
499.2,1.38,6588.39
499.3,1.38,6589.6
499.4,1.38,6590.82
499.5,1.38,6592.44
499.6,1.38,6593.46
499.7,1.38,6594.81
499.8,1.38,6596.13
499.9,1.38,6597.4
500,1.38,6598.74
500.1,1.38,6600.32
500.2,1.38,6601.2
500.3,1.38,6602.99
500.4,1.38,6603.84
500.5,1.38,6605.41
500.6,1.39,6606.78
500.7,1.39,6607.95
500.8,1.39,6609.37
500.9,1.39,6610.85
501,1.39,6611.76
501.1,1.39,6613.51
501.2,1.39,6614.68
501.3,1.39,6615.88
501.4,1.39,6617.41
501.5,1.39,6618.47
501.6,1.39,6619.99
501.7,1.39,6621.36
501.8,1.39,6622.47
501.9,1.39,6624.02
502,1.39,6625.18
502.1,1.39,6626.48
502.2,1.39,6628
502.3,1.39,6629.06
502.4,1.39,6630.49
502.5,1.39,6631.94
502.6,1.39,6632.88
502.7,1.39,6634.49
502.8,1.39,6635.65
502.9,1.39,6636.87
503,1.39,6638.49
503.1,1.39,6639.62
503.2,1.39,6640.93
503.3,1.39,6642.27
503.4,1.39,6643.66
503.5,1.39,6644.9
503.6,1.39,6646.12
503.7,1.39,6647.4
503.8,1.39,6649.02
503.9,1.39,6650.13
504,1.39,6651.21
504.1,1.4,6653.08
504.2,1.4,6654.04
504.3,1.4,6655.26
504.4,1.4,6656.98
504.5,1.4,6657.82
504.6,1.4,6659.59
504.7,1.4,6660.9
504.8,1.4,6661.88
504.9,1.4,6663.44
505,1.4,6664.8
505.1,1.4,6665.98
505.2,1.4,6667.39
505.3,1.4,6668.43
505.4,1.4,6670.08
505.5,1.4,6671.24
505.6,1.4,6672.57
505.7,1.4,6673.93
505.8,1.4,6675.2
505.9,1.4,6676.63
506,1.4,6677.89
506.1,1.4,6678.89
506.2,1.4,6680.54
506.3,1.4,6681.86
506.4,1.4,6683.03
506.5,1.4,6684.48
506.6,1.4,6685.7
506.7,1.4,6686.89
506.8,1.4,6688.52
506.9,1.4,6689.5
507,1.4,6691.18
507.1,1.4,6692.48
507.2,1.4,6693.34
507.3,1.4,6695.15
507.4,1.4,6696.19
507.5,1.4,6697.72
507.6,1.41,6699.14
507.7,1.41,6700.07
507.8,1.41,6701.64
507.9,1.41,6702.99
508,1.41,6704.03
508.1,1.41,6705.72
508.2,1.41,6706.72
508.3,1.41,6708.16
508.4,1.41,6709.65
508.5,1.41,6710.49
508.6,1.41,6712.03
508.7,1.41,6713.38
508.8,1.41,6714.78
508.9,1.41,6716.13
509,1.41,6717.29
509.1,1.41,6718.75
509.2,1.41,6720.03
509.3,1.41,6721.02
509.4,1.41,6722.9
509.5,1.41,6723.9
509.6,1.41,6725.41
509.7,1.41,6726.67
509.8,1.41,6727.84
509.9,1.41,6729.21
510,1.41,6730.89
510.1,1.41,6731.62
510.2,1.41,6733.31
510.3,1.41,6734.56
510.4,1.41,6735.92
510.5,1.41,6737.29
510.6,1.41,6738.26
510.7,1.41,6739.95
510.8,1.41,6741.25
510.9,1.41,6742.29
511,1.41,6743.88
511.1,1.42,6744.82
511.2,1.42,6746.34
511.3,1.42,6747.65
511.4,1.42,6748.92
511.5,1.42,6750.18
511.6,1.42,6751.63
511.7,1.42,6752.86
511.8,1.42,6754.19
511.9,1.42,6755.67
512,1.42,6756.68
512.1,1.42,6758.49
512.2,1.42,6759.37
512.3,1.42,6760.72
512.4,1.42,6762.27
512.5,1.42,6763.33
512.6,1.42,6764.95
512.7,1.42,6766.1
512.8,1.42,6767.17
512.9,1.42,6769
513,1.42,6769.93
513.1,1.42,6771.38
513.2,1.42,6772.87
513.3,1.42,6773.81
513.4,1.42,6775.26
513.5,1.42,6776.86
513.6,1.42,6777.75
513.7,1.42,6779.29
513.8,1.42,6780.57
513.9,1.42,6781.86
514,1.42,6783.26
514.1,1.42,6784.59
514.2,1.42,6785.7
514.3,1.42,6787.4
514.4,1.42,6788.22
514.5,1.42,6789.98
514.6,1.43,6791.12
514.7,1.43,6792.17
514.8,1.43,6793.86
514.9,1.43,6795.26
515,1.43,6796.21
515.1,1.43,6797.97
515.2,1.43,6798.77
515.3,1.43,6800.28
515.4,1.43,6801.68
515.5,1.43,6803.02
515.6,1.43,6804.32
515.7,1.43,6805.79
515.8,1.43,6806.75
515.9,1.43,6808.6
516,1.43,6809.47
516.1,1.43,6811.05
516.2,1.43,6812.25
516.3,1.43,6813.33
516.4,1.43,6815.07
516.5,1.43,6816.23
516.6,1.43,6817.22
516.7,1.43,6818.91
516.8,1.43,6820.23
516.9,1.43,6821.25
517,1.43,6823.11
517.1,1.43,6823.99
517.2,1.43,6825.44
517.3,1.43,6826.7
517.4,1.43,6827.74
517.5,1.43,6829.53
517.6,1.43,6830.69
517.7,1.43,6831.61
517.8,1.43,6833.48
517.9,1.43,6834.64
518,1.43,6835.85
518.1,1.44,6837.39
518.2,1.44,6838.49
518.3,1.44,6839.81
518.4,1.44,6841.42
518.5,1.44,6842.33
518.6,1.44,6843.9
518.7,1.44,6845.3
518.8,1.44,6846.36
518.9,1.44,6847.91
519,1.44,6849.16
519.1,1.44,6850.35
519.2,1.44,6851.91
519.3,1.44,6853.13
519.4,1.44,6854.31
519.5,1.44,6855.91
519.6,1.44,6856.97
519.7,1.44,6858.33
519.8,1.44,6859.81
519.9,1.44,6860.68
520,1.44,6862.31
520.1,1.44,6863.43
520.2,1.44,6864.97
520.3,1.44,6866.39
520.4,1.44,6867.33
520.5,1.44,6868.84
520.6,1.44,6870.32
520.7,1.44,6871.12
520.8,1.44,6872.94
520.9,1.44,6874.02
521,1.44,6875.36
521.1,1.44,6877
521.2,1.44,6877.92
521.3,1.44,6879.26
521.4,1.44,6880.91
521.5,1.45,6881.74
521.6,1.45,6883.55
521.7,1.45,6884.77
521.8,1.45,6885.76
521.9,1.45,6887.57
522,1.45,6888.49
522.1,1.45,6889.99
522.2,1.45,6891.28
522.3,1.45,6892.5
522.4,1.45,6893.81
522.5,1.45,6895.44
522.6,1.45,6896.25
522.7,1.45,6898.04
522.8,1.45,6899.09
522.9,1.45,6900.45
523,1.45,6901.84
523.1,1.45,6902.98
523.2,1.45,6904.45
523.3,1.45,6905.69
523.4,1.45,6906.94
523.5,1.45,6908.27
523.6,1.45,6909.87
523.7,1.45,6910.76
523.8,1.45,6912.51
523.9,1.45,6913.57
524,1.45,6914.94
524.1,1.45,6916.52
524.2,1.45,6917.38
524.3,1.45,6919
524.4,1.45,6920.4
524.5,1.45,6921.48
524.6,1.45,6922.93
524.7,1.45,6924.44
524.8,1.45,6925.27
524.9,1.45,6926.96
525,1.46,6928.14
525.1,1.46,6929.36
525.2,1.46,6930.96
525.3,1.46,6932.09
525.4,1.46,6933.42
525.5,1.46,6934.84
525.6,1.46,6935.91
525.7,1.46,6937.48
525.8,1.46,6938.67
525.9,1.46,6939.74
526,1.46,6941.43
526.1,1.46,6942.53
526.2,1.46,6943.89
526.3,1.46,6945.47
526.4,1.46,6946.34
526.5,1.46,6947.97
526.6,1.46,6949.27
526.7,1.46,6950.46
526.8,1.46,6951.92
526.9,1.46,6953.06
527,1.46,6954.49
527.1,1.46,6955.97
527.2,1.46,6956.94
527.3,1.46,6958.65
527.4,1.46,6959.83
527.5,1.46,6960.81
527.6,1.46,6962.52
527.7,1.46,6963.81
527.8,1.46,6964.87
527.9,1.46,6966.47
528,1.46,6967.67
528.1,1.46,6968.83
528.2,1.46,6970.47
528.3,1.46,6971.38
528.4,1.46,6972.95
528.5,1.47,6974.38
528.6,1.47,6975.25
528.7,1.47,6976.89
528.8,1.47,6978.11
528.9,1.47,6979.5
529,1.47,6980.85
529.1,1.47,6982.02
529.2,1.47,6983.34
529.3,1.47,6984.86
529.4,1.47,6985.94
529.5,1.47,6987.53
529.6,1.47,6988.88
529.7,1.47,6989.75
529.8,1.47,6991.46
529.9,1.47,6992.69
530,1.47,6993.85
530.1,1.47,6995.73
530.2,1.47,6996.6
530.3,1.47,6997.8
530.4,1.47,6999.67
530.5,1.47,7000.35
530.6,1.47,7002.05
530.7,1.47,7003.27
530.8,1.47,7004.37
530.9,1.47,7005.85
531,1.47,7007.4
531.1,1.47,7008.27
531.2,1.47,7010.05
531.3,1.47,7011.01
531.4,1.47,7012.39
531.5,1.47,7013.72
531.6,1.47,7015.03
531.7,1.47,7016.35
531.8,1.47,7017.84
531.9,1.48,7018.67
532,1.48,7020.53
532.1,1.48,7021.73
532.2,1.48,7022.88
532.3,1.48,7024.48
532.4,1.48,7025.66
532.5,1.48,7026.81
532.6,1.48,7028.51
532.7,1.48,7029.56
532.8,1.48,7030.85
532.9,1.48,7032.45
533,1.48,7033.41
533.1,1.48,7035.08
533.2,1.48,7036.28
533.3,1.48,7037.24
533.4,1.48,7038.99
533.5,1.48,7040.18
533.6,1.48,7041.32
533.7,1.48,7042.93
533.8,1.48,7044.02
533.9,1.48,7045.3
534,1.48,7046.8
534.1,1.48,7047.68
534.2,1.48,7049.41
534.3,1.48,7050.62
534.4,1.48,7052.05
534.5,1.48,7053.32
534.6,1.48,7054.73
534.7,1.48,7055.69
534.8,1.48,7057.38
534.9,1.48,7058.47
535,1.48,7060
535.1,1.48,7061.3
535.2,1.48,7062.36
535.3,1.48,7063.88
535.4,1.49,7065.19
535.5,1.49,7066.25
535.6,1.49,7067.87
535.7,1.49,7069.13
535.8,1.49,7070.31
535.9,1.49,7071.92
536,1.49,7072.96
536.1,1.49,7074.4
536.2,1.49,7075.93
536.3,1.49,7076.71
536.4,1.49,7078.38
536.5,1.49,7079.66
536.6,1.49,7080.85
536.7,1.49,7082.38
536.8,1.49,7083.51
536.9,1.49,7084.56
537,1.49,7086.33
537.1,1.49,7087.33
537.2,1.49,7088.83
537.3,1.49,7090.1
537.4,1.49,7091.33
537.5,1.49,7092.75
537.6,1.49,7094.18
537.7,1.49,7095.27
537.8,1.49,7096.84
537.9,1.49,7098.1
538,1.49,7099.15
538.1,1.49,7100.84
538.2,1.49,7102.11
538.3,1.49,7103.41
538.4,1.49,7104.74
538.5,1.49,7105.83
538.6,1.49,7107.3
538.7,1.49,7108.63
538.8,1.49,7109.9
538.9,1.5,7111.25
539,1.5,7112.49
539.1,1.5,7113.98
539.2,1.5,7115.21
539.3,1.5,7116.32
539.4,1.5,7117.83
539.5,1.5,7119.15
539.6,1.5,7120.25
539.7,1.5,7121.76
539.8,1.5,7123.19
539.9,1.5,7124.15
540,1.5,7125.94
540.1,1.5,7126.73
540.2,1.5,7128.36
540.3,1.5,7129.82
540.4,1.5,7130.68
540.5,1.5,7132.17
540.6,1.5,7133.74
540.7,1.5,7134.77
540.8,1.5,7136.51
540.9,1.5,7137.63
541,1.5,7138.79
541.1,1.5,7140.34
541.2,1.5,7141.61
541.3,1.5,7142.8
541.4,1.5,7144.3
541.5,1.5,7145.19
541.6,1.5,7146.95
541.7,1.5,7148.12
541.8,1.5,7149.5
541.9,1.5,7150.97
542,1.5,7151.94
542.1,1.5,7153.23
542.2,1.5,7154.88
542.3,1.51,7155.89
542.4,1.51,7157.44
542.5,1.51,7158.8
542.6,1.51,7159.7
542.7,1.51,7161.33
542.8,1.51,7162.61
542.9,1.51,7163.72
543,1.51,7165.34
543.1,1.51,7166.37
543.2,1.51,7168.01
543.3,1.51,7169.25
543.4,1.51,7170.14
543.5,1.51,7171.84
543.6,1.51,7173.42
543.7,1.51,7174.15
543.8,1.51,7176.04
543.9,1.51,7177.1
544,1.51,7178.3
544.1,1.51,7179.92
544.2,1.51,7181.01
544.3,1.51,7182.46
544.4,1.51,7183.86
544.5,1.51,7184.92
544.6,1.51,7186.45
544.7,1.51,7187.73
544.8,1.51,7188.93
544.9,1.51,7190.43
545,1.51,7191.55
545.1,1.51,7192.84
545.2,1.51,7194.35
545.3,1.51,7195.24
545.4,1.51,7196.93
545.5,1.51,7198.14
545.6,1.51,7199.33
545.7,1.52,7200.83
545.8,1.52,7202.11
545.9,1.52,7203.32
546,1.52,7205.03
546.1,1.52,7205.88
546.2,1.52,7207.36
546.3,1.52,7208.92
546.4,1.52,7209.92
546.5,1.52,7211.45
546.6,1.52,7212.56
546.7,1.52,7214.01
546.8,1.52,7215.44
546.9,1.52,7216.51
547,1.52,7218.16
547.1,1.52,7219.18
547.2,1.52,7220.54
547.3,1.52,7222.05
547.4,1.52,7223.17
547.5,1.52,7224.48
547.6,1.52,7225.98
547.7,1.52,7227.04
547.8,1.52,7228.45
547.9,1.52,7229.87
548,1.52,7230.83
548.1,1.52,7232.59
548.2,1.52,7233.49
548.3,1.52,7235.02
548.4,1.52,7236.48
548.5,1.52,7237.35
548.6,1.52,7239.06
548.7,1.52,7240.44
548.8,1.52,7241.6
548.9,1.52,7243.01
549,1.52,7244.21
549.1,1.52,7245.51
549.2,1.53,7246.97
549.3,1.53,7248.29
549.4,1.53,7249.54
549.5,1.53,7251.09
549.6,1.53,7251.95
549.7,1.53,7253.55
549.8,1.53,7255.05
549.9,1.53,7255.92
550,1.53,7257.79
550.1,1.53,7258.72
550.2,1.53,7260.15
550.3,1.53,7261.5
550.4,1.53,7262.55
550.5,1.53,7264.07
550.6,1.53,7265.34
550.7,1.53,7266.54
550.8,1.53,7267.89
550.9,1.53,7269.42
551,1.53,7270.36
551.1,1.53,7272.02
551.2,1.53,7273.04
551.3,1.53,7274.35
551.4,1.53,7276.05
551.5,1.53,7277.14
551.6,1.53,7278.41
551.7,1.53,7280.06
551.8,1.53,7280.87
551.9,1.53,7282.4
552,1.53,7284.12
552.1,1.53,7284.74
552.2,1.53,7286.63
552.3,1.53,7287.82
552.4,1.53,7288.89
552.5,1.53,7290.59
552.6,1.54,7291.66
552.7,1.54,7293.09
552.8,1.54,7294.52
552.9,1.54,7295.49
553,1.54,7297.37
553.1,1.54,7298.17
553.2,1.54,7299.53
553.3,1.54,7301.09
553.4,1.54,7301.98
553.5,1.54,7303.61
553.6,1.54,7304.84
553.7,1.54,7306.02
553.8,1.54,7307.5
553.9,1.54,7308.78
554,1.54,7310.07
554.1,1.54,7311.51
554.2,1.54,7312.77
554.3,1.54,7314.15
554.4,1.54,7315.39
554.5,1.54,7316.65
554.6,1.54,7317.85
554.7,1.54,7319.66
554.8,1.54,7320.49
554.9,1.54,7322.08
555,1.54,7323.57
555.1,1.54,7324.46
555.2,1.54,7326.21
555.3,1.54,7327.14
555.4,1.54,7328.46
555.5,1.54,7330.2
555.6,1.54,7330.88
555.7,1.54,7332.73
555.8,1.54,7333.77
555.9,1.54,7335.04
556,1.55,7336.69
556.1,1.55,7337.74
556.2,1.55,7339.23
556.3,1.55,7340.52
556.4,1.55,7341.46
556.5,1.55,7343.21
556.6,1.55,7344.32
556.7,1.55,7345.69
556.8,1.55,7346.95
556.9,1.55,7348.33
557,1.55,7349.5
557.1,1.55,7351.17
557.2,1.55,7352.16
